Est_Income,Age,LongDistance,bigger,buy,pay,phone,Sex_F,Status_M,Children_2,RatePlan_2,RatePlan_4,ID
68427.4,42.393333,23.76,0.0,0.0,0.0,0.24688384553650794,1,0,0,0,1,587
3601.71,49.266667,9.57,0.0,0.0,0.0,0.26442175148139674,0,0,0,0,0,589
98716.3,55.66,20.97,0.0,0.0,0.0,0.26442175148139674,1,0,0,0,1,591
66182.7,62.48,11.7,0.0,0.0,0.0,0.24688384553650794,1,0,1,1,0,592
84789.3,50.433333000000005,14.22,0.0,0.0,0.0,0.26442175148139674,1,0,1,0,1,593
35976.5,48.853333,18.85,0.0,0.0,0.0,0.26442175148139674,1,1,1,0,1,595
32703.1,64.92,16.8,0.0,0.0,0.0,0.19564249348296106,1,1,0,0,1,596
8204.72,52.973333,15.59,0.0,0.0,0.0,0.19564249348296106,1,1,1,0,1,598
97180.4,50.6,8.21,0.0,0.0,0.0,0.0,0,1,0,0,1,599
38280.0,33.74,11.64,0.0,0.0,0.0,0.26442175148139674,1,0,1,0,1,601
64136.6,61.106667,16.21,0.0,0.0,0.0,0.0,0,0,0,1,0,602
45429.7,61.713333,24.7,0.0,0.0,0.0,0.0,1,1,1,0,0,604
25285.5,53.986667000000004,9.37,0.0,0.0,0.0,0.0,1,0,0,0,1,606
77551.1,33.6,20.53,0.0,0.0,0.0,0.24688384553650794,1,1,1,0,0,607
38538.4,12.326667,22.86,0.0,0.0,0.0,0.0,1,1,0,0,0,608
69350.5,57.42,1.9,0.0,0.0,0.0,0.24688384553650794,1,0,0,0,1,609
43634.5,21.78,29.44,0.0,0.0,0.0,0.0,0,0,1,0,1,616
13109.1,62.606667,22.38,0.0,0.0,0.0,0.18048910297192983,1,0,0,0,1,620
92647.5,56.04666700000001,16.04,0.0,0.0,0.0,0.0,0,0,0,0,1,621
21021.6,62.753333,3.75,0.0,0.0,0.0,0.0,0,0,1,1,0,622
74460.7,55.34,25.53,0.0,0.0,0.0,0.0,0,0,0,0,0,623
28787.4,41.666667,27.97,0.0,0.0,0.0,0.0,1,0,1,0,0,626
13091.6,59.126667000000005,22.79,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,0,629
62061.8,45.92,29.86,0.0,0.0,0.0,0.18048910297192983,1,1,1,0,1,632
20550.9,22.12,27.72,0.0,0.0,0.0,0.18048910297192983,1,1,0,0,1,633
1765.41,18.766667,3.04,0.0,0.0,0.0,0.18048910297192983,0,1,1,0,0,636
19131.1,56.18666700000001,22.15,0.0,0.0,0.0,0.0,1,0,1,0,0,639
42750.3,50.493333,20.59,0.0,0.0,0.0,0.0,0,1,1,1,0,645
2842.55,45.92,0.0,0.0,0.0,0.0,0.12522730431347315,1,0,1,0,1,647
22358.1,52.626667000000005,15.54,0.0,0.0,0.0,0.0,0,1,1,0,0,648
47870.8,27.26,2.0,0.0,0.0,0.0,0.0,0,1,0,1,0,650
6440.46,41.0,22.66,0.0,0.36768478134615734,0.0,0.0,1,0,1,1,0,651
7325.5,36.92,28.52,0.0,0.0,0.0,0.18048910297192983,1,0,0,1,0,652
28766.9,46.84,6.11,0.0,0.0,0.0,0.0,0,1,1,0,1,654
5252.29,16.333333,2.65,0.0,0.0,0.0,0.11655796900401605,0,1,0,1,0,656
91272.2,25.033333,26.99,0.0,0.0,0.0,0.20005282259332405,0,1,1,0,0,660
69000.0,52.266667,11.63,0.0,0.0,0.0,0.0,0,0,0,0,1,666
1406.05,19.306667,11.55,0.0,0.0,0.0,0.0,0,1,1,0,0,670
73228.3,43.0,22.47,0.0,0.36768478134615734,0.0,0.0,1,0,0,1,0,672
76231.9,63.806667000000004,2.01,0.0,0.0,0.21716503158448977,0.0,1,0,1,0,1,673
64792.3,52.146667,13.05,0.0,0.0,0.0,0.18048910297192983,0,1,0,0,0,678
93322.1,40.313333,29.92,0.0,0.0,0.0,0.0,1,0,0,0,0,681
63437.3,63.653332999999996,0.68,0.0,0.0,0.0,0.0,0,1,0,0,0,686
49910.7,51.52,27.42,0.0,0.0,0.0,0.0,0,1,1,0,0,690
76161.4,44.573333,11.96,0.0,0.0,0.0,0.0,0,1,0,0,0,692
55860.0,14.573332999999998,16.01,0.0,0.0,0.0,0.0,1,1,1,0,1,693
12686.0,64.8,23.23,0.0,0.0,0.0,0.0,1,0,0,0,0,694
57360.8,53.253333,10.36,0.0,0.0,0.0,0.0,0,1,1,1,0,702
92414.7,45.513333,29.43,0.0,0.0,0.0,0.0,0,1,0,0,1,703
60102.7,42.14,9.84,0.0,0.36768478134615734,0.0,0.0,0,1,0,0,1,704
17888.7,43.0,29.41,0.0,0.36768478134615734,0.0,0.0,1,1,1,0,1,706
12526.3,53.553332999999995,11.72,0.0,0.0,0.0,0.0,1,0,0,0,0,707
14578.8,60.933333,11.91,0.0,0.0,0.0,0.0,1,0,1,0,0,710
78572.2,42.346667,21.81,0.0,0.36768478134615734,0.0,0.0,0,1,0,0,0,713
3933.74,17.86,9.75,0.0,0.0,0.0,0.09512951884760514,0,1,0,1,0,714
48238.8,34.706666999999996,23.28,0.0,0.0,0.0,0.0,1,1,1,0,0,715
28770.9,12.34,27.99,0.0,0.0,0.0,0.19564249348296106,1,1,0,0,0,717
87578.2,53.36666700000001,0.29,0.0,0.0,0.0,0.2149939307825916,1,1,1,1,0,718
86695.4,13.906667,25.94,0.0,0.0,0.0,0.2432266894145507,1,1,1,1,0,719
76791.2,47.0,20.71,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,0,721
30763.8,14.193332999999999,21.32,0.0,0.0,0.0,0.0,1,0,0,0,1,725
3193.6,54.04666700000001,4.19,0.0,0.0,0.0,0.24621071039156417,1,1,1,0,0,726
83287.0,56.193332999999996,29.64,0.0,0.0,0.0,0.0,1,1,0,0,1,730
2056.06,18.94,24.07,0.0,0.0,0.2102275952188401,0.0853296143402173,0,0,0,0,1,731
7776.6,35.706666999999996,25.87,0.0,0.0,0.0,0.0,1,1,1,0,0,732
2067.82,47.853333,15.25,0.0,0.0,0.0,0.2432266894145507,0,1,0,1,0,733
77000.0,63.353333,4.58,0.0,0.0,0.0,0.0,0,0,0,0,0,734
69343.3,42.166667,6.36,0.0,0.0,0.0,0.0,1,1,1,1,0,736
83287.0,44.0,0.57,0.0,0.0,0.0,0.0,1,1,0,1,0,737
14932.5,46.0,4.91,0.0,0.36768478134615734,0.0,0.0,1,1,0,1,0,740
27498.1,52.646667,2.2,0.0,0.36768478134615734,0.0,0.0,1,0,0,0,1,741
21419.9,59.833332999999996,26.39,0.0,0.0,0.0,0.0,1,1,1,0,0,743
30665.2,22.88,5.83,0.0,0.0,0.0,0.16481853954886122,1,1,1,0,1,744
70000.0,67.0,6.08,0.0,0.0,0.0,0.0,1,1,0,1,0,745
50561.3,46.0,16.6,0.0,0.36768478134615734,0.0,0.0,1,1,1,1,0,746
23464.0,61.0,22.43,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,0,748
194.57,47.0,28.26,0.0,0.36768478134615734,0.0,0.0,1,1,1,1,0,749
98680.4,46.0,17.58,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,1,750
65619.7,52.646667,13.56,0.0,0.36768478134615734,0.0,0.0,0,1,0,1,0,751
95620.3,47.0,10.91,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,1,752
85275.0,62.0,22.48,0.0,0.36768478134615734,0.0,0.0,1,0,0,0,0,753
66921.4,46.0,15.7,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,754
98453.6,70.0,13.72,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,1,755
94026.8,27.746667,25.0,0.0,0.0,0.0,0.4296015320358536,1,1,1,1,0,756
57420.0,55.0,25.18,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,1,758
66666.0,45.486667,3.93,0.0,0.0,0.0,0.0,0,1,0,0,0,759
47639.1,41.0,17.48,0.0,0.36768478134615734,0.0,0.0,0,1,1,0,1,761
63234.5,52.36,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,762
18296.4,42.626667,0.08,0.0,0.0,0.0,0.0,1,1,1,0,1,766
39461.0,22.226667000000003,22.87,0.39491238982641697,0.0,0.0,0.0,1,0,0,0,0,767
70000.0,56.193332999999996,22.82,0.0,0.0,0.0,0.0,1,0,0,0,0,769
47371.0,54.96,4.98,0.0,0.0,0.0,0.1763463483587009,0,1,0,0,1,771
52957.0,39.746666999999995,25.79,0.0,0.0,0.0,0.0,1,1,1,0,1,772
86747.1,64.85333299999999,20.15,0.0,0.0,0.0,0.0,1,0,1,0,1,773
87404.6,63.18666700000001,21.63,0.0,0.0,0.0,0.0,1,1,0,1,0,775
85394.0,20.16,19.28,0.0,0.0,0.0,0.12170738688951457,1,1,1,1,0,777
2121.36,39.786667,2.02,0.0,0.0,0.0,0.0,1,0,0,0,0,778
63566.1,56.3,7.94,0.0,0.0,0.0,0.0,1,1,1,0,1,779
89813.6,12.846667,14.94,0.0,0.0,0.21898973618587253,0.1777721874595444,1,0,0,0,1,782
25738.4,50.08,19.88,0.0,0.0,0.0,0.17829509464292087,1,1,1,0,0,783
82644.2,33.493333,21.97,0.0,0.0,0.0,0.0,1,1,1,1,0,784
27783.6,14.04,4.97,0.0,0.0,0.0,0.4121164569033368,1,0,0,1,0,785
60485.5,41.666667,11.7,0.0,0.0,0.0,0.10315557385152742,1,1,1,0,0,788
809.43,31.913333,0.0,0.0,0.0,0.0,0.11702105632117533,1,1,1,0,1,791
76529.8,58.28,18.46,0.0,0.0,0.0,0.0,0,0,0,0,1,792
34577.7,63.253333,29.18,0.0,0.0,0.0,0.0,1,1,1,0,1,793
66666.0,67.0,27.56,0.0,0.0,0.0,0.0,1,1,0,0,0,795
19008.4,52.166667,10.54,0.0,0.0,0.0,0.0,1,0,1,0,1,796
98056.3,55.966667,23.7,0.0,0.0,0.0,0.3113741261896247,1,1,0,0,0,797
80000.0,53.213333,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,798
78894.2,52.74,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,800
16432.1,20.92,20.41,0.0,0.0,0.0,0.0,0,0,0,0,1,801
62797.9,32.0,8.32,0.0,0.0,0.0,0.19907572970987358,0,0,0,1,0,802
71329.9,42.233333,14.27,0.0,0.0,0.0,0.2250180046238303,0,0,0,0,0,803
20913.6,53.013332999999996,22.99,0.0,0.0,0.0,0.19907572970987358,1,0,0,0,0,807
540.4,39.213333,12.34,0.0,0.0,0.0,0.0,1,0,0,0,0,810
67339.8,17.006667,27.83,0.0,0.0,0.0,0.0,0,1,1,0,0,814
75799.9,46.38,22.24,0.0,0.0,0.0,0.0,0,1,0,1,0,816
15688.5,53.06,14.39,0.0,0.0,0.0,0.0,1,0,1,0,0,817
43382.3,16.073332999999998,29.67,0.0,0.0,0.0,0.0,1,0,0,0,0,818
5185.31,62.053332999999995,16.39,0.0,0.0,0.0,0.0,1,0,0,0,1,820
13011.4,16.06,26.01,0.0,0.0,0.0,0.19907572970987358,1,0,0,0,0,821
35000.0,22.433332999999998,22.96,0.0,0.0,0.0,0.19907572970987358,1,0,0,0,1,822
80087.7,41.92,8.74,0.0,0.0,0.0,0.17829509464292087,1,1,1,0,0,824
59691.3,38.04,21.94,0.0,0.0,0.0,0.0,1,1,1,0,0,825
11251.1,52.0,28.42,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,1,827
70908.7,49.62,7.7,0.0,0.0,0.0,0.1301264456972417,0,1,0,0,0,829
94928.3,40.18,14.42,0.0,0.0,0.0,0.1301264456972417,0,0,0,0,0,830
50622.3,40.46,20.45,0.0,0.0,0.0,0.1301264456972417,1,1,1,0,0,832
100020.0,52.266667,16.2,0.0,0.0,0.0,0.0,0,1,0,0,1,834
65000.0,52.266667,29.55,0.0,0.0,0.0,0.0,0,1,0,0,0,838
93559.1,57.62,1.52,0.0,0.0,0.0,0.24688384553650794,1,0,1,0,1,840
56722.8,60.593332999999994,17.37,0.0,0.0,0.0,0.26442175148139674,1,1,0,0,1,841
120000.0,53.213333,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,843
3416.62,22.76,18.97,0.0,0.0,0.0,0.0,1,0,1,0,0,844
78000.0,55.63333299999999,0.17,0.0,0.0,0.0,0.0,1,1,0,0,0,845
73400.0,53.213333,15.27,0.0,0.0,0.0,0.0,0,1,0,1,0,846
8032.16,45.666667,29.68,0.0,0.0,0.0,0.2990386809140876,1,1,1,0,0,847
93454.3,48.533333,18.94,0.0,0.0,0.0,0.0,1,0,0,1,0,848
5745.0,15.38,26.4,0.0,0.0,0.0,0.19644837246394234,0,1,0,0,0,849
77000.0,58.56,0.41,0.0,0.0,0.0,0.0,1,0,0,1,0,850
92564.1,49.133333,23.17,0.0,0.0,0.0,0.0,1,0,0,0,0,851
68000.0,49.0,4.91,0.0,0.0,0.0,0.0,0,0,0,0,0,853
48322.5,49.333333,6.69,0.0,0.0,0.0,0.3113741261896247,1,1,1,1,0,855
78373.5,35.346667,6.97,0.0,0.0,0.1856767638535465,0.0,0,0,1,1,0,857
81913.8,49.66,6.7,0.0,0.0,0.0,0.0,1,1,1,0,0,858
919.93,38.26,27.28,0.0,0.0,0.0,0.0,1,0,0,0,1,861
69486.8,30.946666999999998,7.72,0.0,0.0,0.0,0.0,1,1,1,0,0,862
24482.8,33.533333,0.0,0.0,0.0,0.2194491819652737,0.0890725789108719,1,1,1,0,1,863
14573.6,64.606667,26.61,0.0,0.0,0.0,0.3427632523903553,1,1,0,0,1,865
92103.8,52.153333,7.42,0.0,0.0,0.0,0.2102036076287305,1,1,1,0,1,866
8392.14,36.68,25.03,0.0,0.0,0.0,0.13101979171817282,1,0,1,0,0,867
17138.2,63.786667,20.01,0.0,0.0,0.0,0.0,1,0,0,1,0,868
47010.1,57.406667000000006,2.54,0.0,0.0,0.0,0.0,1,1,1,1,0,870
67239.4,44.433333000000005,12.89,0.0,0.0,0.0,0.1554108308478678,1,0,0,0,0,872
69406.7,38.0,6.9,0.0,0.0,0.0,0.1554108308478678,0,1,0,1,0,873
83259.3,50.88,0.0,0.0,0.0,0.0,0.2990386809140876,1,1,1,0,0,875
20818.5,12.68,9.13,0.0,0.0,0.0,0.2990386809140876,0,1,0,1,0,878
2185.6,52.513332999999996,7.12,0.0,0.0,0.0,0.1554108308478678,1,1,1,0,0,882
76511.3,62.08,21.68,0.0,0.0,0.0,0.1554108308478678,0,1,0,1,0,884
34555.0,23.0,25.77,0.0,0.0,0.0,0.0,1,1,0,0,1,886
11234.7,49.046667,0.69,0.0,0.0,0.0,0.0,1,1,1,1,0,887
36660.9,39.96,0.0,0.0,0.0,0.0,0.12828432339454332,1,1,1,0,0,889
68462.8,34.4,24.39,0.0,0.0,0.0,0.0,1,1,1,0,0,891
72841.3,47.02,10.36,0.0,0.0,0.0,0.0,1,1,1,1,0,894
63670.8,46.146667,27.39,0.0,0.0,0.0,0.0,1,1,1,0,0,895
80000.0,41.0,29.73,0.0,0.0,0.0,0.0,0,0,0,0,0,896
83287.0,47.0,20.44,0.0,0.0,0.0,0.0,1,0,0,0,0,897
12387.6,56.17333299999999,2.0,0.0,0.0,0.0,0.0,0,1,0,1,0,898
82931.3,64.64,19.24,0.0,0.0,0.0,0.0,1,1,0,0,0,900
57483.9,44.026666999999996,17.01,0.0,0.0,0.0,0.0,1,1,1,0,0,901
21274.0,45.526666999999996,10.87,0.0,0.0,0.0,0.0,1,0,1,0,1,903
28267.0,30.093333,21.87,0.0,0.0,0.0,0.0,1,1,1,1,0,904
36725.1,55.793333,8.65,0.0,0.0,0.0,0.0,1,1,1,0,0,906
94188.3,57.54666700000001,20.86,0.0,0.0,0.0,0.0,0,0,0,0,1,910
91861.0,41.98,15.32,0.0,0.0,0.0,0.0,1,1,1,1,0,913
12374.9,33.493333,17.49,0.0,0.0,0.0,0.2149939307825916,1,0,0,0,0,916
69133.9,26.833333000000003,8.58,0.0,0.0,0.0,0.0,1,1,1,0,0,917
84948.0,29.446666999999998,11.14,0.0,0.0,0.0,0.0,1,1,1,0,0,919
30998.8,40.96,2.4,0.0,0.0,0.0,0.0,1,1,1,0,0,920
21416.5,35.653333,9.9,0.0,0.0,0.0,0.0,0,0,0,1,0,926
78554.2,16.7,5.59,0.0,0.0,0.0,0.0,0,0,0,1,0,930
3960.5,14.693332999999999,29.78,0.0,0.0,0.0,0.0,0,0,0,1,0,931
60101.1,63.766667000000005,27.7,0.0,0.0,0.0,0.0,0,1,0,1,0,933
38215.9,30.886667,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,934
13829.4,20.0,29.0,0.0,0.0,0.0,0.0,1,1,0,0,0,935
49745.3,47.966667,2.84,0.0,0.0,0.0,0.0,1,1,1,1,0,936
88427.0,13.86,22.46,0.0,0.0,0.0,0.0,1,1,1,1,0,938
98003.7,26.273333,1.03,0.0,0.0,0.0,0.0,1,1,1,0,0,939
89142.7,53.693332999999996,3.76,0.0,0.0,0.0,0.0,0,0,0,0,1,940
74530.8,63.086667000000006,20.89,0.0,0.0,0.0,0.0,1,0,0,0,0,941
40120.0,22.0,30.0,0.0,0.0,0.0,0.0,1,0,0,0,0,943
76289.2,48.206666999999996,22.2,0.0,0.0,0.0,0.0,1,1,1,0,0,948
66931.9,63.933333,11.72,0.0,0.0,0.0,0.0,0,1,0,0,0,950
40120.0,21.0,40.0,0.0,0.0,0.0,0.0,1,0,0,1,0,951
40120.0,22.0,26.0,0.0,0.0,0.0,0.0,1,1,0,0,1,952
40120.0,24.0,27.0,0.0,0.0,0.0,0.0,1,0,0,0,0,953
40120.0,24.0,26.0,0.0,0.0,0.0,0.0,1,0,0,1,0,954
42000.0,23.0,33.0,0.0,0.0,0.0,0.0,1,0,1,0,1,955
40120.0,20.0,33.0,0.0,0.0,0.0,0.0,1,0,0,0,1,956
40120.0,22.0,37.0,0.0,0.0,0.0,0.0,1,0,1,1,0,957
40120.0,21.0,28.45,0.0,0.0,0.0,0.0,1,0,0,0,0,958
90271.6,44.926667,13.96,0.0,0.0,0.0,0.0,1,1,1,0,0,962
64816.6,31.126666999999998,21.0,0.0,0.0,0.0,0.0,1,1,1,0,1,967
98217.1,44.98,29.49,0.0,0.0,0.0,0.0,1,1,1,0,1,968
2929.13,53.50666700000001,14.0,0.0,0.0,0.0,0.0,1,0,0,0,0,970
41876.6,44.093333,6.78,0.0,0.0,0.0,0.0,1,1,1,0,1,972
96223.4,64.76,11.81,0.0,0.0,0.0,0.0,0,1,0,0,0,973
15989.3,61.693332999999996,3.67,0.0,0.0,0.0,0.0,1,0,0,0,0,974
69168.4,62.426667,14.16,0.0,0.0,0.0,0.0,0,1,0,0,0,975
92148.5,38.0,2.0,0.0,0.0,0.0,0.0,0,1,0,1,0,976
96681.0,19.76,2.0,0.0,0.0,0.0,0.0,0,1,0,1,0,977
62705.9,39.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,978
80221.2,29.026667,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,979
84479.2,28.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,980
64977.4,38.193333,28.11,0.0,0.0,0.0,0.0,1,1,1,0,0,981
77994.0,50.553333,12.4,0.0,0.0,0.0,0.0,1,1,0,0,0,982
90103.7,34.946667,12.23,0.0,0.0,0.0,0.0,0,1,1,0,1,983
59008.4,30.18,12.86,0.0,0.0,0.0,0.0,1,1,0,0,0,984
5265.35,52.873332999999995,2.33,0.0,0.0,0.0,0.0,0,1,1,0,0,985
84978.1,21.64,5.03,0.0,0.0,0.0,0.0,0,0,0,1,0,986
36647.9,49.986667,21.41,0.0,0.0,0.0,0.0,1,1,1,0,1,987
64319.2,41.226667,3.01,0.0,0.0,0.0,0.0,1,0,0,0,0,988
73338.0,48.246666999999995,20.92,0.0,0.0,0.0,0.0,1,0,0,1,0,989
433.74,60.746667,3.3,0.0,0.0,0.0,0.0,1,0,0,1,0,990
16962.2,45.36,18.6,0.0,0.0,0.0,0.13143546882455076,1,1,1,1,0,991
10708.3,26.026667,20.83,0.0,0.0,0.0,0.0,0,1,1,0,0,993
2031.61,20.3,21.64,0.0,0.0,0.0,0.0,1,1,0,0,0,996
16938.5,52.0,13.35,0.0,0.36768478134615734,0.0,0.0,1,0,1,0,0,1000
55221.0,43.0,0.49,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1003
8073.11,46.0,28.7,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,1,1004
95448.6,53.68,24.24,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,1,1005
24141.5,17.006667,28.82,0.0,0.0,0.0,0.2432266894145507,0,0,0,0,0,1006
63152.6,63.17333299999999,29.93,0.0,0.0,0.0,0.2432266894145507,0,0,1,0,0,1007
31952.0,34.266667,0.0,0.0,0.0,0.0,0.2432266894145507,0,0,0,1,0,1008
72084.7,55.64,29.11,0.0,0.0,0.0,0.2432266894145507,0,0,1,1,0,1009
42760.5,47.0,13.47,0.0,0.36768478134615734,0.0,0.0,1,0,0,0,1,1010
49072.0,48.0,23.5,0.0,0.36768478134615734,0.0,0.0,1,0,0,0,0,1011
27371.8,52.646667,16.14,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1012
71472.9,41.913333,16.02,0.0,0.0,0.0,0.0,0,1,0,0,0,1016
95405.7,48.0,7.74,0.0,0.36768478134615734,0.0,0.0,1,1,0,0,0,1017
95786.8,52.646667,21.33,0.0,0.36768478134615734,0.0,0.0,1,0,0,0,0,1018
90321.6,55.113333,0.87,0.0,0.0,0.0,0.20005282259332405,0,0,0,0,0,1020
90478.6,54.553332999999995,18.02,0.0,0.0,0.0,0.20005282259332405,0,0,0,0,1,1021
56187.0,43.0,8.09,0.0,0.36768478134615734,0.0,0.0,1,1,1,0,0,1022
28313.1,20.893333,6.89,0.0,0.0,0.0,0.20005282259332405,0,1,0,1,0,1023
41000.0,24.393333,23.56,0.0,0.0,0.0,0.0,1,0,0,1,0,1025
29616.0,49.426667,29.78,0.0,0.0,0.0,0.2432266894145507,0,1,1,0,1,1030
19732.8,50.673333,24.81,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,0,1032
96.33,56.473333,26.13,0.0,0.0,0.0,0.2432266894145507,0,0,1,0,0,1035
52004.8,25.14,5.03,0.0,0.0,0.0,0.2432266894145507,1,1,1,1,0,1038
53010.8,18.84,12.45,0.0,0.0,0.0,0.2432266894145507,0,1,1,0,1,1041
75004.5,64.8,26.52,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,0,1042
19749.3,60.36666700000001,20.22,0.0,0.0,0.0,0.2432266894145507,0,1,0,1,0,1045
57626.9,43.906667,9.38,0.0,0.0,0.0,0.2432266894145507,0,0,0,0,0,1046
20078.0,32.846667,9.65,0.0,0.0,0.0,0.2432266894145507,0,1,1,0,0,1047
47902.0,26.033333,17.44,0.0,0.0,0.0,0.0,1,1,1,0,0,1048
7545.96,16.753332999999998,22.39,0.0,0.0,0.0,0.0,0,1,0,1,0,1053
78851.3,48.373333,0.37,0.0,0.0,0.0,0.26442175148139674,1,0,0,0,0,1059
17540.7,62.786667,22.17,0.0,0.0,0.0,0.26442175148139674,1,0,0,0,0,1060
83891.9,61.02,28.92,0.0,0.0,0.0,0.26442175148139674,1,1,0,0,1,1061
28220.8,38.766667,26.49,0.0,0.0,0.0,0.26442175148139674,1,1,1,0,1,1062
28589.1,15.6,13.19,0.0,0.0,0.0,0.26442175148139674,1,0,0,0,0,1064
5237.63,48.753333000000005,13.32,0.0,0.0,0.0,0.0,1,1,1,0,0,1066
89459.9,53.28,11.54,0.0,0.0,0.0,0.0,0,0,1,1,0,1069
13576.5,39.426667,14.83,0.0,0.0,0.0,0.0,1,0,0,0,1,1072
81710.9,58.54,20.95,0.0,0.0,0.0,0.24688384553650794,1,0,0,0,1,1073
67388.0,53.12,4.79,0.0,0.0,0.0,0.0,1,1,1,0,1,1076
57063.0,52.333333,16.79,0.0,0.0,0.0,0.24688384553650794,1,1,0,0,1,1077
84166.1,54.013332999999996,3.28,0.0,0.0,0.0,0.0,1,1,1,0,0,1078
45612.9,14.3,12.53,0.0,0.0,0.0,0.24688384553650794,1,0,0,0,1,1079
7737.94,42.666667,11.05,0.0,0.0,0.0,0.0,1,0,0,0,1,1084
120000.0,42.0,21.37,0.0,0.0,0.0,0.0,0,0,1,1,0,1085
45287.6,29.026667,0.0,0.0,0.0,0.0,0.138495934828754,1,1,1,1,0,1086
59613.1,34.32,12.37,0.0,0.0,0.0,0.0,1,1,1,0,1,1087
16326.7,50.613333000000004,0.0,0.0,0.0,0.2825969920341724,0.22940748876359082,1,0,0,1,0,1089
9559.78,51.38,18.31,0.0,0.0,0.0,0.0880515316912522,1,0,1,1,0,1092
42031.8,50.753333000000005,20.45,0.0,0.0,0.0,0.2432266894145507,1,1,1,0,1,1095
83284.1,28.42,26.91,0.0,0.0,0.0,0.22347666678121578,1,1,1,0,0,1097
39229.1,26.26,28.82,0.0,0.0,0.0,0.19564249348296106,0,1,0,0,1,1098
68427.4,42.393333,23.76,0.0,0.0,0.0,0.24688384553650794,1,0,0,0,0,1099
3601.71,49.266667,9.57,0.0,0.0,0.0,0.26442175148139674,0,0,0,0,1,1101
98716.3,55.66,20.97,0.0,0.0,0.0,0.26442175148139674,1,0,0,0,1,1103
66182.7,62.48,11.7,0.0,0.0,0.0,0.24688384553650794,1,0,1,0,1,1104
84789.3,50.433333000000005,14.22,0.0,0.0,0.0,0.26442175148139674,1,1,1,0,1,1105
35976.5,48.853333,18.85,0.0,0.0,0.0,0.26442175148139674,1,1,1,0,1,1107
32703.1,64.92,16.8,0.0,0.0,0.0,0.19564249348296106,1,1,0,0,1,1108
8204.72,52.973333,15.59,0.0,0.0,0.0,0.19564249348296106,1,1,1,1,0,1110
97180.4,50.6,8.21,0.0,0.0,0.0,0.0,0,1,0,0,0,1111
80405.1,60.226667000000006,2.91,0.0,0.0,0.0,0.19564249348296106,1,1,0,0,1,1112
38280.0,33.74,11.64,0.0,0.0,0.0,0.26442175148139674,1,0,1,1,0,1113
64136.6,61.106667,16.21,0.0,0.0,0.0,0.0,0,0,0,0,0,1114
45429.7,61.713333,24.7,0.0,0.0,0.0,0.0,1,1,1,1,0,1116
25285.5,53.986667000000004,9.37,0.0,0.0,0.0,0.0,1,0,0,0,0,1118
77551.1,33.6,20.53,0.0,0.0,0.0,0.24688384553650794,1,1,1,0,0,1119
38538.4,12.326667,22.86,0.0,0.0,0.0,0.0,1,1,0,0,0,1120
92881.8,21.38,2.15,0.0,0.0,0.0,0.0,0,1,0,1,0,1127
43634.5,21.78,29.44,0.0,0.0,0.0,0.0,0,0,1,1,0,1128
13109.1,62.606667,22.38,0.0,0.0,0.0,0.18048910297192983,1,0,0,0,0,1132
92647.5,56.04666700000001,16.04,0.0,0.0,0.0,0.0,0,0,0,1,0,1133
21021.6,62.753333,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1134
74460.7,55.34,25.53,0.0,0.0,0.0,0.0,0,0,0,1,0,1135
28787.4,41.666667,27.97,0.0,0.0,0.0,0.0,1,0,1,0,0,1138
13091.6,59.126667000000005,22.79,0.0,0.0,0.0,0.2432266894145507,0,1,0,0,1,1141
62061.8,45.92,29.86,0.0,0.0,0.0,0.18048910297192983,1,1,1,0,0,1144
20550.9,22.12,27.72,0.0,0.0,0.0,0.18048910297192983,1,1,0,0,0,1145
1765.41,18.766667,3.04,0.0,0.0,0.0,0.18048910297192983,0,1,1,0,1,1148
19131.1,56.18666700000001,22.15,0.0,0.0,0.0,0.0,1,0,1,1,0,1151
42750.3,50.493333,20.59,0.0,0.0,0.0,0.0,0,1,1,1,0,1157
2842.55,45.92,0.0,0.0,0.0,0.0,0.12522730431347315,1,0,1,0,1,1159
22358.1,52.626667000000005,15.54,0.0,0.0,0.0,0.0,0,1,1,0,0,1160
